소재지전화	소재지면적	소재지전체주소	도로명전체주소	사업장명	좌표정보(x)	좌표정보(y)
	33.0	서울특별시 송파구 문정동 642-3번지 문정에스케이브이원지엘메트로시티	서울특별시 송파구 법원로 128, 문정에스케이브이원지엘메트로시티 1층 B115호 (문정동)	호이안로스터리		
02  69525520	37.02	서울특별시 송파구 잠실동 40-1번지 롯데월드	서울특별시 송파구 올림픽로 240, 롯데백화점 지하1층 (잠실동)	콩카페 롯데백화점 잠실점	35.34662734925316	129.6978082755167
	24.8	인천광역시 부평구 삼산동 440-1 삼산타운1단지아파트 에이상가동 110호	인천광역시 부평구 굴포로 105, 에이상가동 1층 110호 (삼산동, 삼산타운주공아파트)	김밥이랑커피	35.05657897154066	129.69060844789726
041 575 1930	55.0	충청남도 천안시 동남구 신방동 193번지 외1필지, 1동 1층 102호	충청남도 천안시 동남구 풍세로 769-33, 1동 1층 102호 (신방동)	193커피	35.395359111758026	128.80628256646918
02  777 0355	11.76	서울특별시 중구 다동 70번지 한외빌딩	서울특별시 중구 다동길 43, 한외빌딩 1층 127호,128호 (다동)	Mo better coffee(모 베러 커피)	35.25248605067943	129.76403920563834
	161.27	서울특별시 구로구 구로동 1124-42 서림빌딩, 1층	서울특별시 구로구 디지털로32나길 38, 서림빌딩 1층 (구로동)	할리스커피 구로디지털단지역점	35.19070373633097	129.66010479159934
061 685 7755	101.36	전라남도 여수시 웅천동 1716-4	전라남도 여수시 웅천중앙로 111-1 (웅천동)	더치앤빈여수웅천점	35.856328557743126	126.32210591729485
061 333 1088	82.5	전라남도 나주시 이창동 760-1번지 가운데칸	전라남도 나주시 풍물시장2길 26, 가운데칸 (이창동)	COFFEE SOO(커피수)	35.05806168031126	126.62609334702422
	82.4	경기도 광명시 광명동 128-15번지	경기도 광명시 광명로928번길 34, 1층 (광명동)	아뜰리에커피앤샐러드	35.15715318014817	129.65419009654195
	9.81	서울특별시 강동구 길동 450-1번지	서울특별시 강동구 천호대로175길 11-8, 1층 (길동)	배우커피	35.37653638084274	129.7285210781326
	42.59	서울특별시 마포구 상수동 330-8번지 삼삼공빌딩 3층일부	서울특별시 마포구 독막로 92-15, 삼삼공빌딩 3층일부 (상수동)	엑스엑스커피뮤지엄	35.20660514166633	129.7366727324589
	57.35	경기도 성남시 수정구 창곡동 508번지 아이플렉스,2층202호(일부)	경기도 성남시 수정구 위례광장로 322, 아이플렉스 2층 202(일부)호 (창곡동)	정글비 위례신도시점	35.383329708991255	129.65080251590805
	43.48	충청북도 청주시 서원구 미평동 205	충청북도 청주시 서원구 산미로 52, 2층 (미평동)	레알커피앤푸드	35.66672944315248	128.5960893081689
	120.02	서울특별시 종로구 청진동 70번지 그랑서울	서울특별시 종로구 종로 33, 그랑서울 1층 112호,119호,120호호 (청진동)	루프트커피 광화문	35.252220039088364	129.76755705583042
054 776 2777	112.9	경상북도 경주시 외동읍 신계리 1093-4번지 1층	경상북도 경주시 외동읍 영불로 75-2	커피맘	37.18315726004891	127.61823419456162
	71.38	서울특별시 강서구 마곡동 757번지 두산더랜드파크(지상 2층) A동 209호	서울특별시 강서구 마곡중앙로 161-8, 두산더랜드파크 A동 2층 209호 (마곡동)	보경손수제비	35.12955708122179	129.7609044746345
	48.5	부산광역시 금정구 장전동 401-1 효원연립	부산광역시 금정구 금강로 271-11, 1층 101호 (장전동, 효원연립)	22그램커피	37.00892453663925	126.9367477746813
	66.0	인천광역시 강화군 불은면 두운리 279-2 만복식당	인천광역시 강화군 불은면 강화동로 547, 2층	불은커피호프	34.85071117651726	129.89397784700682
	26.4	서울특별시 마포구 상수동 86-55	서울특별시 마포구 와우산로 57, 1층 (상수동)	더리터 상수역점	35.20625999568603	129.73985102432374
	85.2	서울특별시 양천구 목동 799-9	서울특별시 양천구 목동중앙서로 50, 지층 전체호 (목동)	커피를 만나다	35.16412634088398	129.7182312362856
050714122702	183.35	서울특별시 서초구 서초동 1554-13번지 블리스빌딩 1층	서울특별시 서초구 반포대로30길 33, 블리스빌딩 1층 (서초동)	coffee BLISS(커피블리스)	35.277418520204066	129.67208191346973
02882 9505	113.44	서울특별시 관악구 봉천동 948-12번지	서울특별시 관악구 남부순환로 1699, 지하1층 (봉천동)	행운호프커피	35.22096216061525	129.6600338050684
	110.33	강원특별자치도 홍천군 홍천읍 신장대리 54-30 이나스리버빌	강원특별자치도 홍천군 홍천읍 너브내길 65, 이나스리버빌 1층	비엔나커피하우스홍천점	35.96722577668471	129.94078145307506
	277.33	경기도 고양시 덕양구 토당동 671-16 3층 전체	경기도 고양시 덕양구 호수로 89, 3층 (토당동)	커피89번가	35.11285669058725	129.825922513371
	175.2	서울특별시 송파구 석촌동 296-2 신우빌딩	서울특별시 송파구 가락로 114, 신우빌딩 1층 102호 (석촌동)	비엔나커피하우스 송파사거리점	35.35546826279876	129.68601757862777
033 681 6339	52.0	강원특별자치도 고성군 간성읍 신안리 250-1번지 간성터미널,닉스홈빠	강원특별자치도 고성군 간성읍 간성로 24, 1층	서울커피(SEOUL COFFEE)	36.39714787743979	130.8182570121359
	111.16	전라북도 전주시 덕진구 송천동1가 486-17번지	전라북도 전주시 덕진구 송천중앙로 175, 1층 103일부호 (송천동1가)	솔내향커피	35.395424517646305	127.68582372875429
	84.48	경상남도 밀양시 내이동 1578-6	경상남도 밀양시 북성로 61, 1층 (내이동)	커피로스터리이리닐	36.728893074598275	127.26150277602568
031 986 9400	64.5	경기도 김포시 고촌읍 신곡리 1068-1번지 엔타운 1층 107호	경기도 김포시 고촌읍 장차로5번길 5-25, 엔타운 1층 107호	커피브릭	35.08207800251239	129.80093806615386
	49.88	충청남도 당진시 신평면 금천리 340-1번지	충청남도 당진시 신평면 신평길 93-25	희커피호프	35.10147665710464	128.92592034622632
	82.59	경기도 용인시 처인구 역북동 756번지	경기도 용인시 처인구 명지로60번길 8-13, 7층 702호 일부 (역북동)	커피콩자매	35.42548928788086	129.35924462977047
	138.68	전라남도 순천시 연향동 1671-3번지 1층	전라남도 순천시 팔마4길 13, 1층 (연향동)	커피볶는날	35.723090280567156	126.55089764832981
	43.79	충청북도 진천군 이월면 신월리 4-36	충청북도 진천군 이월면 이덕로 600-3, 104호	커피나인	35.6717275148314	128.97939979944744
063 642 3702	198.0	전라북도 임실군 성수면 월평리 296-2	전라북도 임실군 성수면 월평서길 7-24	물레방아	35.56163805448936	127.37775692394716
	64.0	서울특별시 중랑구 면목동 379-34 우진빌딩	서울특별시 중랑구 면목로 235, 우진빌딩 (면목동)	황금커피&호프	35.334255932747624	129.77403893840486
	30.0	서울특별시 관악구 봉천동 888-21	서울특별시 관악구 양녕로6길 5, 1층 (봉천동)	유유커피	35.227227840129714	129.66151162748525
	30.0	경상남도 산청군 산청읍 옥산리 160-3	경상남도 산청군 산청읍 산엔청로 22	통커피	36.01548703184714	127.14340688563816
	13.0	서울특별시 성동구 행당동 19-54 한양시장	서울특별시 성동구 마조로 17, 제2호 내제1층호 (행당동)	티아트 커피 로스터스(TeaArt Coffee Roasters)	35.29959890207941	129.75497284915008
	66.0	경기도 평택시 평택동 164-73	경기도 평택시 원평2로36번길 25, 1층 (평택동)	포도커피숍	35.34810001492477	129.06159647469127
032 342 0709	61.39	경기도 부천시 소사동 6-27 지하1층 일부	경기도 부천시 부흥로 472, 지하1층 일부 (소사동)	공주커피호프	35.10284816450431	129.65869770868025
	31.5	경상북도 경주시 성건동 645-2번지	경상북도 경주시 금성로 380, 1층 (성건동)	콩's coffee(콩스커피)	37.09358478037052	127.71217328862156
	30.0	서울특별시 강북구 미아동 860-140번지 1층	서울특별시 강북구 솔샘로 292, 1층 (미아동)	제이엠티 생선구이(JMT 생선구이)	35.28547874394749	129.82600059393368
	36.36	충청남도 천안시 서북구 백석동 1206번지	충청남도 천안시 서북구 백석공단1로 10, 천안미래에이스하이테크시티 지하1층 지원B127호 (백석동)	솔트커피	35.37369404643996	128.85937173627394
	35.0	강원특별자치도 강릉시 교동 162-76	강원특별자치도 강릉시 강릉대로204번길 2 (교동)	브라더커피	36.762466104245846	130.07188546047146
	76.66	경기도 안성시 동본동 54번지	경기도 안성시 중앙로400번길 9-1 (동본동)	재건사 커피	35.49836650632183	129.08628342129938
	50.08	경기도 용인시 처인구 역북동 756번지	경기도 용인시 처인구 명지로60번길 8-13, 108호 (역북동)	용인역북남부점 빽다방	35.42548928788086	129.35924462977047
	68.08	대전광역시 서구 만년동 294번지	대전광역시 서구 대덕대로 396, 1층 102(일부)호 (만년동)	커피로와	35.59897989338587	128.30733613619068
	56.98	서울특별시 강남구 논현동 233-18번지 지상1층 102호	서울특별시 강남구 봉은사로33길 7, 지상1층 102호 (논현동)	LOVETT(로벳)커피	35.29703980099463	129.6928225388454
	34.11	서울특별시 성북구 돈암동 83-56번지	서울특별시 성북구 동소문로26가길 56, 1층 (돈암동)	디프 커피	35.283765406612055	129.79771943291217
	78.36	서울특별시 서대문구 홍은동 405-36번지	서울특별시 서대문구 증가로4길 58-15, 1층 (홍은동)	이알커피(ER coffee)	35.21014216897015	129.77392143488944
064 745 3407	118.6	제주특별자치도 제주시 추자면 대서리 8-8	제주특별자치도 제주시 추자면 추자로 20-1, 1층	인추자커피앤민박	34.7021727575596	125.38319285686386
	52.1	울산광역시 울주군 온산읍 덕신리 184-1 가화파티오아파트	울산광역시 울주군 온산읍 영남길 26, 101호 (가화파티오아파트)	리치커피앤비어	37.189149517577896	127.19926290135564
043233 3233	37.74	충청북도 청주시 흥덕구 비하동 670-24	충청북도 청주시 흥덕구 청향로6번길 11, 1층 101호 (비하동)	커피1002	35.62757441382265	128.63885962850708
	59.85	인천광역시 남동구 만수동 109-389 신만수타운	인천광역시 남동구 만수서로33번길 32, 1층 101호 (만수동, 신만수타운)	고서커피(GOSEO COFFEE)	35.05352912880644	129.62957050400524
070 89988935	132.49	서울특별시 서초구 양재동 23번지 106호	서울특별시 서초구 강남대로 221, 1층 106호 (양재동)	바나프레소 양재점	35.29671674951954	129.66220106436268
	97.52	서울특별시 서초구 방배동 453-22번지 1층	서울특별시 서초구 방배천로6길 3-10, 1층 (방배동)	헬무트 커피 로스터스	35.25587405371846	129.65647497667476
	22.22	서울특별시 송파구 신천동 17-4 파크리오	서울특별시 송파구 올림픽로37길 130, 파크리오상가 제에이동 132호 (신천동)	커피인류 잠실나루점	35.35142860463482	129.70966629188638
	119.05	서울특별시 강남구 역삼동 738-27번지	서울특별시 강남구 논현로 427-1, 지상1층 (역삼동)	바나프레소 역삼대로점	35.299090323824174	129.68049341223838
	107.43	서울특별시 강남구 도곡동 953-1번지 양재SK허브프리모	서울특별시 강남구 강남대로 240, 양재SK허브프리모 지상1층 105호 (도곡동)	바나프레소 양재역점	35.29676509571953	129.66442199475316
	47.0	광주광역시 북구 두암동 851-6번지	광주광역시 북구 군왕로130번길 12, 1층 (두암동)	커피이야기	35.24393554250171	126.84344040412465
031 262 6645	82.41	경기도 용인시 수지구 신봉동 681-1번지	경기도 용인시 수지구 신봉1로366번길 30, 1층 (신봉동)	주식회사 샤인위드컴페니언 작은농부커피	35.312727113984295	129.48319213111716
	70.93	충청남도 부여군 부여읍 동남리 252	충청남도 부여군 부여읍 석탑로 60, 2층	차오름 비어엔커피	35.22229869066871	128.19469487933023
	50.9	충청남도 홍성군 홍성읍 옥암리 977	충청남도 홍성군 홍성읍 내포로156번길 40	커피오감	35.009053634993016	128.5746718723163
063 544 9005	110.7	전라북도 김제시 요촌동 117-25	전라북도 김제시 화동길 65, 1층 (요촌동)	전북김제지역자활센터(노란커피)	35.208618755034415	127.60663676562633
	10.08	경기도 남양주시 와부읍 덕소리 432-1번지 1층 일부	경기도 남양주시 와부읍 수레로9번길 23-2, 1층 일부	커피가게	35.4366660359202	129.79554542763205
	97.52	경기도 김포시 하성면 전류리 215-12번지 2층 전체호	경기도 김포시 하성면 월하로 910, 2층 전체호	XD COFFEE(엑스디 커피)	34.98862780941365	129.92299833303179
	113.45	서울특별시 강서구 내발산동 689-1 수명산씨티(1층, 101~103호)	서울특별시 강서구 강서로45길 174, 수명산씨티 1층 101~103호 (내발산동)	카페동네 내발산점	35.13273715989139	129.74163530435126
031 655 3320	198.0	경기도 평택시 평택동 71-3번지	경기도 평택시 평택로 78, 1층 (평택동)	르커피	35.34921693842123	129.06641124165097
	121.39	경기도 김포시 풍무동 258-26번지 김포히즈메디병원 1층 일부호	경기도 김포시 김포대로 681, 김포히즈메디병원 1층 일부호 (풍무동)	비엔나커피하우스 풍무점		
	75.9	서울특별시 송파구 문정동 642-3번지 문정에스케이브이원지엘메트로시티	서울특별시 송파구 법원로 128, 문정에스케이브이원지엘메트로시티 에이동 109호 (문정동)	바나프레소 문정역점		
	62.58	광주광역시 북구 동림동 274-2	광주광역시 북구 유림로 140, 1층 (동림동)	컴포즈커피광주동림하나로점	35.187158240057904	126.84637421135326
	82.36	서울특별시 은평구 갈현동 454-28번지 효성빌딩 1층	서울특별시 은평구 연서로27길 12, 효성빌딩 1층 (갈현동)	엔쓰커피(Nth coffee)	35.20068612225061	129.8230715292571
	36.3	전라남도 순천시 장천동 80-17	전라남도 순천시 중앙2길 16, 1층 (장천동)	루미커피	35.69902848314682	126.57017190353727
	119.63	충청남도 아산시 권곡동 533-26 1층	충청남도 아산시 삼동로86번길 85-4, 1층 (권곡동)	커피앤드링크(coffee&drink)	35.29490552796615	128.81343475809132
